LineID,VoucherID,CompanyID,LineType,ItemID,Qty,Rate,Amount,LedgerID,LedgerDebit,LedgerCredit,Narration,CreatedDate,LastModifiedDate
VL-0215,VCH-0104,COMP-0002,Item,ITM-0006_COMP-0002,4,3500,14000,,0,0,,2024-04-24,2024-05-01
VL-0216,VCH-0104,COMP-0002,Item,ITM-0001_COMP-0002,1,65000,65000,,0,0,,2024-04-24,2024-05-01
VL-0217,VCH-0104,COMP-0002,Item,ITM-0005_COMP-0002,5,55000,275000,,0,0,,2024-04-24,2024-05-01
VL-0218,VCH-0105,COMP-0002,Item,ITM-0001_COMP-0002,2,65000,130000,,0,0,,2024-05-03,2024-05-01
VL-0219,VCH-0105,COMP-0002,Item,ITM-0004_COMP-0002,2,120000,240000,,0,0,,2024-05-03,2024-05-01
VL-0220,VCH-0105,COMP-0002,Item,ITM-0003_COMP-0002,8,42000,336000,,0,0,,2024-05-03,2024-05-01
VL-0221,VCH-0106,COMP-0002,Item,ITM-0006_COMP-0002,6,3500,21000,,0,0,,2024-04-15,2024-05-01
VL-0222,VCH-0107,COMP-0002,Item,ITM-0003_COMP-0002,6,42000,252000,,0,0,,2024-06-27,2024-05-01
VL-0223,VCH-0107,COMP-0002,Item,ITM-0001_COMP-0002,6,65000,390000,,0,0,,2024-06-27,2024-05-01
VL-0224,VCH-0108,COMP-0002,Ledger,,0,0,17278,LED-0020,17278,0,Expense booking,2024-05-13,2024-05-01
VL-0225,VCH-0108,COMP-0002,Ledger,,0,0,17278,LED-0012,0,17278,Payment,2024-05-13,2024-05-01
VL-0226,VCH-0109,COMP-0002,Item,ITM-0001_COMP-0002,3,65000,195000,,0,0,,2024-05-08,2024-05-01
VL-0227,VCH-0109,COMP-0002,Item,ITM-0005_COMP-0002,1,55000,55000,,0,0,,2024-05-08,2024-05-01
VL-0228,VCH-0110,COMP-0002,Item,ITM-0009_COMP-0002,7,1500,10500,,0,0,,2024-04-14,2024-05-01
VL-0229,VCH-0110,COMP-0002,Item,ITM-0006_COMP-0002,1,3500,3500,,0,0,,2024-04-14,2024-05-01
VL-0230,VCH-0110,COMP-0002,Item,ITM-0002_COMP-0002,3,55000,165000,,0,0,,2024-04-14,2024-05-01
VL-0231,VCH-0111,COMP-0003,Item,ITM-0009_COMP-0003,7,1500,10500,,0,0,,2024-06-23,2024-05-01
VL-0232,VCH-0112,COMP-0003,Ledger,,0,0,22293,LED-0027,22293,0,Expense booking,2024-06-08,2024-05-01
VL-0233,VCH-0112,COMP-0003,Ledger,,0,0,22293,LED-0022,0,22293,Payment,2024-06-08,2024-05-01
VL-0234,VCH-0113,COMP-0003,Item,ITM-0008_COMP-0003,4,900,3600,,0,0,,2024-06-17,2024-05-01
VL-0235,VCH-0113,COMP-0003,Item,ITM-0006_COMP-0003,5,3500,17500,,0,0,,2024-06-17,2024-05-01
VL-0236,VCH-0113,COMP-0003,Item,ITM-0003_COMP-0003,4,42000,168000,,0,0,,2024-06-17,2024-05-01
VL-0237,VCH-0114,COMP-0003,Item,ITM-0008_COMP-0003,6,900,5400,,0,0,,2024-05-13,2024-05-01
VL-0238,VCH-0115,COMP-0003,Item,ITM-0007_COMP-0003,6,10000,60000,,0,0,,2024-04-15,2024-05-01
VL-0239,VCH-0115,COMP-0003,Item,ITM-0006_COMP-0003,2,3500,7000,,0,0,,2024-04-15,2024-05-01
VL-0240,VCH-0115,COMP-0003,Item,ITM-0001_COMP-0003,6,65000,390000,,0,0,,2024-04-15,2024-05-01
VL-0241,VCH-0116,COMP-0003,Item,ITM-0007_COMP-0003,3,10000,30000,,0,0,,2024-06-23,2024-05-01
VL-0242,VCH-0116,COMP-0003,Item,ITM-0004_COMP-0003,4,120000,480000,,0,0,,2024-06-23,2024-05-01
VL-0243,VCH-0117,COMP-0003,Item,ITM-0005_COMP-0003,6,55000,330000,,0,0,,2024-05-23,2024-05-01
VL-0244,VCH-0117,COMP-0003,Item,ITM-0009_COMP-0003,2,1500,3000,,0,0,,2024-05-23,2024-05-01
VL-0245,VCH-0117,COMP-0003,Item,ITM-0003_COMP-0003,2,42000,84000,,0,0,,2024-05-23,2024-05-01
VL-0246,VCH-0118,COMP-0003,Item,ITM-0008_COMP-0003,8,900,7200,,0,0,,2024-05-23,2024-05-01
VL-0247,VCH-0118,COMP-0003,Item,ITM-0004_COMP-0003,1,120000,120000,,0,0,,2024-05-23,2024-05-01
VL-0248,VCH-0118,COMP-0003,Item,ITM-0002_COMP-0003,3,55000,165000,,0,0,,2024-05-23,2024-05-01
VL-0249,VCH-0119,COMP-0003,Item,ITM-0002_COMP-0003,1,55000,55000,,0,0,,2024-04-16,2024-05-01
VL-0250,VCH-0119,COMP-0003,Item,ITM-0003_COMP-0003,7,42000,294000,,0,0,,2024-04-16,2024-05-01
VL-0251,VCH-0119,COMP-0003,Item,ITM-0007_COMP-0003,1,10000,10000,,0,0,,2024-04-16,2024-05-01
VL-0252,VCH-0120,COMP-0003,Item,ITM-0009_COMP-0003,7,1500,10500,,0,0,,2024-06-28,2024-05-01
VL-0253,VCH-0121,COMP-0003,Item,ITM-0009_COMP-0003,5,1500,7500,,0,0,,2024-05-25,2024-05-01
VL-0254,VCH-0121,COMP-0003,Item,ITM-0004_COMP-0003,2,120000,240000,,0,0,,2024-05-25,2024-05-01
VL-0255,VCH-0121,COMP-0003,Item,ITM-0006_COMP-0003,6,3500,21000,,0,0,,2024-05-25,2024-05-01
VL-0256,VCH-0122,COMP-0003,Item,ITM-0001_COMP-0003,6,65000,390000,,0,0,,2024-05-14,2024-05-01
VL-0257,VCH-0122,COMP-0003,Item,ITM-0002_COMP-0003,8,55000,440000,,0,0,,2024-05-14,2024-05-01
VL-0258,VCH-0122,COMP-0003,Item,ITM-0006_COMP-0003,7,3500,24500,,0,0,,2024-05-14,2024-05-01
VL-0259,VCH-0123,COMP-0003,Item,ITM-0008_COMP-0003,3,900,2700,,0,0,,2024-06-20,2024-05-01
VL-0260,VCH-0123,COMP-0003,Item,ITM-0003_COMP-0003,2,42000,84000,,0,0,,2024-06-20,2024-05-01
VL-0261,VCH-0124,COMP-0003,Ledger,,0,0,24449,LED-0029,24449,0,Expense booking,2024-04-20,2024-05-01
VL-0262,VCH-0124,COMP-0003,Ledger,,0,0,24449,LED-0022,0,24449,Payment,2024-04-20,2024-05-01
VL-0263,VCH-0125,COMP-0003,Item,ITM-0008_COMP-0003,5,900,4500,,0,0,,2024-06-26,2024-05-01
VL-0264,VCH-0125,COMP-0003,Item,ITM-0003_COMP-0003,2,42000,84000,,0,0,,2024-06-26,2024-05-01
VL-0265,VCH-0126,COMP-0003,Item,ITM-0009_COMP-0003,7,1500,10500,,0,0,,2024-04-30,2024-05-01
VL-0266,VCH-0127,COMP-0003,Item,ITM-0003_COMP-0003,1,42000,42000,,0,0,,2024-05-07,2024-05-01
VL-0267,VCH-0128,COMP-0003,Item,ITM-0006_COMP-0003,5,3500,17500,,0,0,,2024-04-27,2024-05-01
VL-0268,VCH-0128,COMP-0003,Item,ITM-0002_COMP-0003,3,55000,165000,,0,0,,2024-04-27,2024-05-01
VL-0269,VCH-0128,COMP-0003,Item,ITM-0003_COMP-0003,2,42000,84000,,0,0,,2024-04-27,2024-05-01
VL-0270,VCH-0129,COMP-0003,Item,ITM-0003_COMP-0003,5,42000,210000,,0,0,,2024-05-07,2024-05-01
VL-0271,VCH-0130,COMP-0003,Ledger,,0,0,8477,LED-0028,8477,0,Expense booking,2024-05-04,2024-05-01
VL-0272,VCH-0130,COMP-0003,Ledger,,0,0,8477,LED-0022,0,8477,Payment,2024-05-04,2024-05-01
VL-0273,VCH-0131,COMP-0003,Item,ITM-0009_COMP-0003,3,1500,4500,,0,0,,2024-06-25,2024-05-01
VL-0274,VCH-0132,COMP-0003,Item,ITM-0009_COMP-0003,8,1500,12000,,0,0,,2024-04-04,2024-05-01
VL-0275,VCH-0132,COMP-0003,Item,ITM-0004_COMP-0003,1,120000,120000,,0,0,,2024-04-04,2024-05-01
VL-0276,VCH-0132,COMP-0003,Item,ITM-0001_COMP-0003,6,65000,390000,,0,0,,2024-04-04,2024-05-01
VL-0277,VCH-0133,COMP-0003,Item,ITM-0008_COMP-0003,8,900,7200,,0,0,,2024-04-27,2024-05-01
VL-0278,VCH-0133,COMP-0003,Item,ITM-0003_COMP-0003,5,42000,210000,,0,0,,2024-04-27,2024-05-01
VL-0279,VCH-0133,COMP-0003,Item,ITM-0007_COMP-0003,2,10000,20000,,0,0,,2024-04-27,2024-05-01
VL-0280,VCH-0134,COMP-0003,Ledger,,0,0,8930,LED-0030,8930,0,Expense booking,2024-06-30,2024-05-01
VL-0281,VCH-0134,COMP-0003,Ledger,,0,0,8930,LED-0022,0,8930,Payment,2024-06-30,2024-05-01
VL-0282,VCH-0135,COMP-0003,Item,ITM-0005_COMP-0003,2,55000,110000,,0,0,,2024-05-26,2024-05-01
VL-0283,VCH-0136,COMP-0003,Ledger,,0,0,12288,LED-0027,12288,0,Expense booking,2024-05-16,2024-05-01
VL-0284,VCH-0136,COMP-0003,Ledger,,0,0,12288,LED-0022,0,12288,Payment,2024-05-16,2024-05-01
VL-0285,VCH-0137,COMP-0003,Item,ITM-0008_COMP-0003,6,900,5400,,0,0,,2024-05-12,2024-05-01
VL-0286,VCH-0137,COMP-0003,Item,ITM-0002_COMP-0003,1,55000,55000,,0,0,,2024-05-12,2024-05-01
VL-0287,VCH-0138,COMP-0003,Item,ITM-0004_COMP-0003,1,120000,120000,,0,0,,2024-05-26,2024-05-01
VL-0288,VCH-0138,COMP-0003,Item,ITM-0001_COMP-0003,4,65000,260000,,0,0,,2024-05-26,2024-05-01
VL-0289,VCH-0139,COMP-0003,Item,ITM-0004_COMP-0003,3,120000,360000,,0,0,,2024-04-18,2024-05-01
VL-0290,VCH-0139,COMP-0003,Item,ITM-0005_COMP-0003,8,55000,440000,,0,0,,2024-04-18,2024-05-01
VL-0291,VCH-0139,COMP-0003,Item,ITM-0009_COMP-0003,3,1500,4500,,0,0,,2024-04-18,2024-05-01
VL-0292,VCH-0140,COMP-0003,Item,ITM-0002_COMP-0003,7,55000,385000,,0,0,,2024-06-03,2024-05-01
VL-0293,VCH-0140,COMP-0003,Item,ITM-0004_COMP-0003,2,120000,240000,,0,0,,2024-06-03,2024-05-01
VL-0294,VCH-0140,COMP-0003,Item,ITM-0001_COMP-0003,8,65000,520000,,0,0,,2024-06-03,2024-05-01
VL-0295,VCH-0141,COMP-0003,Item,ITM-0007_COMP-0003,5,10000,50000,,0,0,,2024-06-11,2024-05-01
VL-0296,VCH-0142,COMP-0003,Item,ITM-0006_COMP-0003,3,3500,10500,,0,0,,2024-06-18,2024-05-01
VL-0297,VCH-0142,COMP-0003,Item,ITM-0008_COMP-0003,5,900,4500,,0,0,,2024-06-18,2024-05-01
VL-0298,VCH-0142,COMP-0003,Item,ITM-0005_COMP-0003,4,55000,220000,,0,0,,2024-06-18,2024-05-01
VL-0299,VCH-0143,COMP-0003,Item,ITM-0007_COMP-0003,8,10000,80000,,0,0,,2024-05-08,2024-05-01
VL-0300,VCH-0143,COMP-0003,Item,ITM-0006_COMP-0003,5,3500,17500,,0,0,,2024-05-08,2024-05-01
VL-0301,VCH-0143,COMP-0003,Item,ITM-0005_COMP-0003,2,55000,110000,,0,0,,2024-05-08,2024-05-01
VL-0302,VCH-0144,COMP-0003,Item,ITM-0008_COMP-0003,4,900,3600,,0,0,,2024-04-29,2024-05-01
VL-0303,VCH-0144,COMP-0003,Item,ITM-0006_COMP-0003,7,3500,24500,,0,0,,2024-04-29,2024-05-01
VL-0304,VCH-0145,COMP-0003,Item,ITM-0002_COMP-0003,7,55000,385000,,0,0,,2024-04-15,2024-05-01
VL-0305,VCH-0145,COMP-0003,Item,ITM-0006_COMP-0003,3,3500,10500,,0,0,,2024-04-15,2024-05-01
VL-0306,VCH-0145,COMP-0003,Item,ITM-0008_COMP-0003,8,900,7200,,0,0,,2024-04-15,2024-05-01
VL-0307,VCH-0146,COMP-0003,Item,ITM-0005_COMP-0003,5,55000,275000,,0,0,,2024-06-02,2024-05-01
VL-0308,VCH-0147,COMP-0003,Item,ITM-0009_COMP-0003,6,1500,9000,,0,0,,2024-06-04,2024-05-01
VL-0309,VCH-0148,COMP-0003,Item,ITM-0008_COMP-0003,7,900,6300,,0,0,,2024-05-04,2024-05-01
VL-0310,VCH-0148,COMP-0003,Item,ITM-0007_COMP-0003,5,10000,50000,,0,0,,2024-05-04,2024-05-01
VL-0311,VCH-0149,COMP-0003,Item,ITM-0001_COMP-0003,8,65000,520000,,0,0,,2024-04-07,2024-05-01
VL-0312,VCH-0149,COMP-0003,Item,ITM-0005_COMP-0003,7,55000,385000,,0,0,,2024-04-07,2024-05-01
VL-0313,VCH-0150,COMP-0003,Item,ITM-0004_COMP-0003,6,120000,720000,,0,0,,2024-04-29,2024-05-01
VL-0314,VCH-0150,COMP-0003,Item,ITM-0002_COMP-0003,3,55000,165000,,0,0,,2024-04-29,2024-05-01
VL-0315,VCH-0150,COMP-0003,Item,ITM-0005_COMP-0003,1,55000,55000,,0,0,,2024-04-29,2024-05-01
VL-0316,VCH-0151,COMP-0003,Ledger,,0,0,7957,LED-0029,7957,0,Expense booking,2024-04-03,2024-05-01
VL-0317,VCH-0151,COMP-0003,Ledger,,0,0,7957,LED-0022,0,7957,Payment,2024-04-03,2024-05-01
VL-0318,VCH-0152,COMP-0003,Ledger,,0,0,23117,LED-0027,23117,0,Expense booking,2024-05-16,2024-05-01
VL-0319,VCH-0152,COMP-0003,Ledger,,0,0,23117,LED-0022,0,23117,Payment,2024-05-16,2024-05-01
VL-0320,VCH-0153,COMP-0003,Item,ITM-0009_COMP-0003,3,1500,4500,,0,0,,2024-06-23,2024-05-01
VL-0321,VCH-0153,COMP-0003,Item,ITM-0004_COMP-0003,7,120000,840000,,0,0,,2024-06-23,2024-05-01
VL-0322,VCH-0154,COMP-0003,Item,ITM-0006_COMP-0003,4,3500,14000,,0,0,,2024-04-30,2024-05-01
VL-0323,VCH-0154,COMP-0003,Item,ITM-0007_COMP-0003,4,10000,40000,,0,0,,2024-04-30,2024-05-01
VL-0324,VCH-0155,COMP-0003,Item,ITM-0002_COMP-0003,8,55000,440000,,0,0,,2024-04-02,2024-05-01
VL-0325,VCH-0155,COMP-0003,Item,ITM-0007_COMP-0003,1,10000,10000,,0,0,,2024-04-02,2024-05-01
VL-0326,VCH-0155,COMP-0003,Item,ITM-0008_COMP-0003,3,900,2700,,0,0,,2024-04-02,2024-05-01
VL-0327,VCH-0156,COMP-0003,Item,ITM-0004_COMP-0003,2,120000,240000,,0,0,,2024-05-07,2024-05-01
VL-0328,VCH-0156,COMP-0003,Item,ITM-0001_COMP-0003,7,65000,455000,,0,0,,2024-05-07,2024-05-01
VL-0329,VCH-0156,COMP-0003,Item,ITM-0003_COMP-0003,7,42000,294000,,0,0,,2024-05-07,2024-05-01
VL-0330,VCH-0157,COMP-0003,Ledger,,0,0,13847,LED-0027,13847,0,Expense booking,2024-04-17,2024-05-01
VL-0331,VCH-0157,COMP-0003,Ledger,,0,0,13847,LED-0022,0,13847,Payment,2024-04-17,2024-05-01
VL-0332,VCH-0158,COMP-0003,Item,ITM-0001_COMP-0003,3,65000,195000,,0,0,,2024-04-10,2024-05-01
VL-0333,VCH-0159,COMP-0003,Ledger,,0,0,17816,LED-0028,17816,0,Expense booking,2024-04-13,2024-05-01
VL-0334,VCH-0159,COMP-0003,Ledger,,0,0,17816,LED-0022,0,17816,Payment,2024-04-13,2024-05-01
VL-0335,VCH-0160,COMP-0003,Ledger,,0,0,15607,LED-0030,15607,0,Expense booking,2024-06-17,2024-05-01
VL-0336,VCH-0160,COMP-0003,Ledger,,0,0,15607,LED-0022,0,15607,Payment,2024-06-17,2024-05-01
VL-0337,VCH-0161,COMP-0003,Ledger,,0,0,14900,LED-0029,14900,0,Expense booking,2024-06-05,2024-05-01
VL-0338,VCH-0161,COMP-0003,Ledger,,0,0,14900,LED-0022,0,14900,Payment,2024-06-05,2024-05-01
VL-0339,VCH-0162,COMP-0003,Item,ITM-0008_COMP-0003,7,900,6300,,0,0,,2024-05-29,2024-05-01
VL-0340,VCH-0162,COMP-0003,Item,ITM-0007_COMP-0003,2,10000,20000,,0,0,,2024-05-29,2024-05-01
VL-0341,VCH-0162,COMP-0003,Item,ITM-0003_COMP-0003,4,42000,168000,,0,0,,2024-05-29,2024-05-01
VL-0342,VCH-0163,COMP-0004,Item,ITM-0009_COMP-0004,7,1500,10500,,0,0,,2024-05-23,2024-05-01
VL-0343,VCH-0163,COMP-0004,Item,ITM-0004_COMP-0004,1,120000,120000,,0,0,,2024-05-23,2024-05-01
VL-0344,VCH-0164,COMP-0004,Ledger,,0,0,17213,LED-0037,17213,0,Expense booking,2024-06-03,2024-05-01
VL-0345,VCH-0164,COMP-0004,Ledger,,0,0,17213,LED-0032,0,17213,Payment,2024-06-03,2024-05-01
VL-0346,VCH-0165,COMP-0004,Item,ITM-0004_COMP-0004,6,120000,720000,,0,0,,2024-05-28,2024-05-01
VL-0347,VCH-0165,COMP-0004,Item,ITM-0008_COMP-0004,8,900,7200,,0,0,,2024-05-28,2024-05-01
VL-0348,VCH-0166,COMP-0004,Item,ITM-0003_COMP-0004,2,42000,84000,,0,0,,2024-06-12,2024-05-01
VL-0349,VCH-0166,COMP-0004,Item,ITM-0002_COMP-0004,3,55000,165000,,0,0,,2024-06-12,2024-05-01
VL-0350,VCH-0167,COMP-0004,Ledger,,0,0,21050,LED-0038,21050,0,Expense booking,2024-04-27,2024-05-01
VL-0351,VCH-0167,COMP-0004,Ledger,,0,0,21050,LED-0032,0,21050,Payment,2024-04-27,2024-05-01
VL-0352,VCH-0168,COMP-0004,Item,ITM-0009_COMP-0004,1,1500,1500,,0,0,,2024-04-11,2024-05-01
VL-0353,VCH-0168,COMP-0004,Item,ITM-0004_COMP-0004,8,120000,960000,,0,0,,2024-04-11,2024-05-01
VL-0354,VCH-0169,COMP-0004,Item,ITM-0001_COMP-0004,6,65000,390000,,0,0,,2024-05-03,2024-05-01
VL-0355,VCH-0170,COMP-0004,Item,ITM-0005_COMP-0004,4,55000,220000,,0,0,,2024-06-28,2024-05-01
VL-0356,VCH-0171,COMP-0004,Ledger,,0,0,22877,LED-0040,22877,0,Expense booking,2024-06-11,2024-05-01
VL-0357,VCH-0171,COMP-0004,Ledger,,0,0,22877,LED-0032,0,22877,Payment,2024-06-11,2024-05-01
VL-0358,VCH-0172,COMP-0004,Ledger,,0,0,12724,LED-0039,12724,0,Expense booking,2024-05-11,2024-05-01
VL-0359,VCH-0172,COMP-0004,Ledger,,0,0,12724,LED-0032,0,12724,Payment,2024-05-11,2024-05-01
VL-0360,VCH-0173,COMP-0004,Ledger,,0,0,21856,LED-0037,21856,0,Expense booking,2024-05-30,2024-05-01
VL-0361,VCH-0173,COMP-0004,Ledger,,0,0,21856,LED-0032,0,21856,Payment,2024-05-30,2024-05-01
VL-0362,VCH-0174,COMP-0004,Item,ITM-0003_COMP-0004,3,42000,126000,,0,0,,2024-04-14,2024-05-01
VL-0363,VCH-0174,COMP-0004,Item,ITM-0001_COMP-0004,2,65000,130000,,0,0,,2024-04-14,2024-05-01
VL-0364,VCH-0175,COMP-0004,Item,ITM-0007_COMP-0004,8,10000,80000,,0,0,,2024-04-22,2024-05-01
VL-0365,VCH-0176,COMP-0004,Item,ITM-0003_COMP-0004,7,42000,294000,,0,0,,2024-04-22,2024-05-01
VL-0366,VCH-0176,COMP-0004,Item,ITM-0007_COMP-0004,1,10000,10000,,0,0,,2024-04-22,2024-05-01
VL-0367,VCH-0177,COMP-0004,Item,ITM-0005_COMP-0004,6,55000,330000,,0,0,,2024-05-08,2024-05-01
VL-0368,VCH-0177,COMP-0004,Item,ITM-0006_COMP-0004,3,3500,10500,,0,0,,2024-05-08,2024-05-01
VL-0369,VCH-0177,COMP-0004,Item,ITM-0009_COMP-0004,3,1500,4500,,0,0,,2024-05-08,2024-05-01
VL-0370,VCH-0178,COMP-0004,Item,ITM-0006_COMP-0004,8,3500,28000,,0,0,,2024-05-08,2024-05-01
VL-0371,VCH-0178,COMP-0004,Item,ITM-0005_COMP-0004,4,55000,220000,,0,0,,2024-05-08,2024-05-01
VL-0372,VCH-0178,COMP-0004,Item,ITM-0004_COMP-0004,6,120000,720000,,0,0,,2024-05-08,2024-05-01
VL-0373,VCH-0179,COMP-0004,Item,ITM-0001_COMP-0004,7,65000,455000,,0,0,,2024-04-18,2024-05-01
VL-0374,VCH-0179,COMP-0004,Item,ITM-0006_COMP-0004,3,3500,10500,,0,0,,2024-04-18,2024-05-01
VL-0375,VCH-0180,COMP-0004,Item,ITM-0004_COMP-0004,2,120000,240000,,0,0,,2024-04-20,2024-05-01
VL-0376,VCH-0180,COMP-0004,Item,ITM-0009_COMP-0004,8,1500,12000,,0,0,,2024-04-20,2024-05-01
VL-0377,VCH-0181,COMP-0004,Item,ITM-0003_COMP-0004,6,42000,252000,,0,0,,2024-05-13,2024-05-01
VL-0378,VCH-0181,COMP-0004,Item,ITM-0002_COMP-0004,4,55000,220000,,0,0,,2024-05-13,2024-05-01
VL-0379,VCH-0182,COMP-0004,Item,ITM-0005_COMP-0004,5,55000,275000,,0,0,,2024-05-15,2024-05-01
VL-0380,VCH-0182,COMP-0004,Item,ITM-0007_COMP-0004,6,10000,60000,,0,0,,2024-05-15,2024-05-01
VL-0381,VCH-0183,COMP-0004,Ledger,,0,0,13347,LED-0038,13347,0,Expense booking,2024-06-19,2024-05-01
VL-0382,VCH-0183,COMP-0004,Ledger,,0,0,13347,LED-0032,0,13347,Payment,2024-06-19,2024-05-01
VL-0383,VCH-0184,COMP-0004,Item,ITM-0004_COMP-0004,5,120000,600000,,0,0,,2024-04-10,2024-05-01
VL-0384,VCH-0184,COMP-0004,Item,ITM-0005_COMP-0004,2,55000,110000,,0,0,,2024-04-10,2024-05-01
VL-0385,VCH-0184,COMP-0004,Item,ITM-0002_COMP-0004,3,55000,165000,,0,0,,2024-04-10,2024-05-01
VL-0386,VCH-0185,COMP-0004,Item,ITM-0005_COMP-0004,4,55000,220000,,0,0,,2024-06-06,2024-05-01
VL-0387,VCH-0185,COMP-0004,Item,ITM-0008_COMP-0004,3,900,2700,,0,0,,2024-06-06,2024-05-01
VL-0388,VCH-0186,COMP-0004,Ledger,,0,0,12092,LED-0037,12092,0,Expense booking,2024-04-01,2024-05-01
VL-0389,VCH-0186,COMP-0004,Ledger,,0,0,12092,LED-0032,0,12092,Payment,2024-04-01,2024-05-01
VL-0390,VCH-0187,COMP-0004,Item,ITM-0001_COMP-0004,2,65000,130000,,0,0,,2024-06-18,2024-05-01
VL-0391,VCH-0187,COMP-0004,Item,ITM-0006_COMP-0004,1,3500,3500,,0,0,,2024-06-18,2024-05-01
VL-0392,VCH-0188,COMP-0004,Item,ITM-0008_COMP-0004,5,900,4500,,0,0,,2024-04-18,2024-05-01
VL-0393,VCH-0188,COMP-0004,Item,ITM-0006_COMP-0004,2,3500,7000,,0,0,,2024-04-18,2024-05-01
VL-0394,VCH-0189,COMP-0004,Item,ITM-0008_COMP-0004,5,900,4500,,0,0,,2024-05-01,2024-05-01
VL-0395,VCH-0189,COMP-0004,Item,ITM-0006_COMP-0004,6,3500,21000,,0,0,,2024-05-01,2024-05-01
VL-0396,VCH-0190,COMP-0004,Item,ITM-0003_COMP-0004,5,42000,210000,,0,0,,2024-06-07,2024-05-01
VL-0397,VCH-0191,COMP-0004,Ledger,,0,0,23366,LED-0040,23366,0,Expense booking,2024-04-19,2024-05-01
VL-0398,VCH-0191,COMP-0004,Ledger,,0,0,23366,LED-0032,0,23366,Payment,2024-04-19,2024-05-01
VL-0399,VCH-0192,COMP-0004,Item,ITM-0002_COMP-0004,6,55000,330000,,0,0,,2024-06-02,2024-05-01
VL-0400,VCH-0192,COMP-0004,Item,ITM-0007_COMP-0004,3,10000,30000,,0,0,,2024-06-02,2024-05-01
VL-0401,VCH-0192,COMP-0004,Item,ITM-0006_COMP-0004,1,3500,3500,,0,0,,2024-06-02,2024-05-01
VL-0402,VCH-0193,COMP-0004,Ledger,,0,0,16337,LED-0040,16337,0,Expense booking,2024-05-17,2024-05-01
VL-0403,VCH-0193,COMP-0004,Ledger,,0,0,16337,LED-0032,0,16337,Payment,2024-05-17,2024-05-01
VL-0404,VCH-0194,COMP-0004,Item,ITM-0006_COMP-0004,1,3500,3500,,0,0,,2024-04-28,2024-05-01
VL-0405,VCH-0194,COMP-0004,Item,ITM-0003_COMP-0004,4,42000,168000,,0,0,,2024-04-28,2024-05-01
VL-0406,VCH-0195,COMP-0004,Item,ITM-0005_COMP-0004,6,55000,330000,,0,0,,2024-05-27,2024-05-01
VL-0407,VCH-0196,COMP-0004,Ledger,,0,0,13315,LED-0037,13315,0,Expense booking,2024-04-13,2024-05-01
VL-0408,VCH-0196,COMP-0004,Ledger,,0,0,13315,LED-0032,0,13315,Payment,2024-04-13,2024-05-01
VL-0409,VCH-0197,COMP-0004,Item,ITM-0008_COMP-0004,1,900,900,,0,0,,2024-06-17,2024-05-01
VL-0410,VCH-0197,COMP-0004,Item,ITM-0007_COMP-0004,5,10000,50000,,0,0,,2024-06-17,2024-05-01
VL-0411,VCH-0198,COMP-0004,Item,ITM-0008_COMP-0004,8,900,7200,,0,0,,2024-05-06,2024-05-01
VL-0412,VCH-0199,COMP-0004,Item,ITM-0002_COMP-0004,1,55000,55000,,0,0,,2024-06-02,2024-05-01
VL-0413,VCH-0199,COMP-0004,Item,ITM-0001_COMP-0004,3,65000,195000,,0,0,,2024-06-02,2024-05-01
VL-0414,VCH-0199,COMP-0004,Item,ITM-0003_COMP-0004,3,42000,126000,,0,0,,2024-06-02,2024-05-01
VL-0415,VCH-0200,COMP-0004,Item,ITM-0008_COMP-0004,1,900,900,,0,0,,2024-04-17,2024-05-01
VL-0416,VCH-0201,COMP-0004,Item,ITM-0004_COMP-0004,6,120000,720000,,0,0,,2024-05-11,2024-05-01
VL-0417,VCH-0201,COMP-0004,Item,ITM-0001_COMP-0004,6,65000,390000,,0,0,,2024-05-11,2024-05-01
VL-0418,VCH-0202,COMP-0004,Item,ITM-0006_COMP-0004,7,3500,24500,,0,0,,2024-06-30,2024-05-01
VL-0419,VCH-0202,COMP-0004,Item,ITM-0001_COMP-0004,7,65000,455000,,0,0,,2024-06-30,2024-05-01
VL-0420,VCH-0202,COMP-0004,Item,ITM-0009_COMP-0004,1,1500,1500,,0,0,,2024-06-30,2024-05-01
VL-0421,VCH-0203,COMP-0004,Item,ITM-0005_COMP-0004,2,55000,110000,,0,0,,2024-04-09,2024-05-01
VL-0422,VCH-0204,COMP-0004,Item,ITM-0004_COMP-0004,1,120000,120000,,0,0,,2024-04-23,2024-05-01
VL-0423,VCH-0204,COMP-0004,Item,ITM-0007_COMP-0004,5,10000,50000,,0,0,,2024-04-23,2024-05-01
VL-0424,VCH-0204,COMP-0004,Item,ITM-0002_COMP-0004,5,55000,275000,,0,0,,2024-04-23,2024-05-01
VL-0425,VCH-0205,COMP-0004,Item,ITM-0002_COMP-0004,2,55000,110000,,0,0,,2024-06-11,2024-05-01
VL-0426,VCH-0205,COMP-0004,Item,ITM-0008_COMP-0004,2,900,1800,,0,0,,2024-06-11,2024-05-01
VL-0427,VCH-0206,COMP-0004,Item,ITM-0006_COMP-0004,1,3500,3500,,0,0,,2024-04-12,2024-05-01
VL-0428,VCH-0207,COMP-0004,Ledger,,0,0,12127,LED-0039,12127,0,Expense booking,2024-04-22,2024-05-01
VL-0429,VCH-0207,COMP-0004,Ledger,,0,0,12127,LED-0032,0,12127,Payment,2024-04-22,2024-05-01
